imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
103.jpg,          1,         13,   210.3913,   211.0000,    83.7826,     3.3166,     3.3166,     3.3166,    82.4518,   -15.4102,    58.8904,     5.0297,     5.1402,    16.2478,     0.1665,     0.6110,     0.8379,     0.0108,     0.1949,     0.0527,         23,    19.3770,     0.9064,     9.3885,     3.9654,     0.0000,     0.0000,     0.0000,         91,        167,          8,          4, DEFECTOS 
103.jpg,          1,         14,   223.7273,   227.9091,   202.0909,     4.7958,     4.7958,     4.7958,    89.6202,    -5.8338,    12.1371,     3.2088,     0.8372,     1.8880,     0.1937,     0.1137,     0.8938,     0.0014,     0.0192,     0.0353,         11,    10.1060,     0.7335,     5.1580,     3.5061,     0.0000,     0.0000,     0.0000,         97,         20,          4,          4, DEFECTOS 
103.jpg,          1,         15,   236.3750,   238.2500,   225.0000,     5.6569,     5.6569,     5.6569,    93.7048,    -2.9285,     6.1925,     4.0023,     0.5397,     0.8208,     0.1897,     0.0558,     0.9343,     0.0090,     0.0087,     0.0444,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        101,         99,          3,          3, DEFECTOS 
103.jpg,          1,         16,   229.7317,   232.6098,   119.4878,     2.4495,     2.4495,     2.4495,    89.9664,   -15.9359,    53.6086,     5.0431,     4.1237,    12.5870,     0.1697,     0.4906,     0.9150,     0.0067,     0.1272,     0.0567,         41,    23.0900,     0.6360,     8.6781,     6.6970,     0.0000,     0.0000,     0.0000,        104,        118,          7,          7, DEFECTOS 
103.jpg,          1,         17,   225.0500,   224.1000,   152.6000,     3.6056,     3.6056,     3.6056,    87.7996,   -10.2221,    35.1169,     6.0701,     3.6762,    11.1232,     0.1628,     0.3254,     0.8863,     0.0101,     0.0992,     0.0707,         20,    13.2900,     0.7625,     6.3957,     4.1378,     0.0000,     0.0000,     0.0000,        118,         93,          6,          4, DEFECTOS 
103.jpg,          1,         18,   224.1429,   230.1429,   194.0000,     6.0000,     6.0000,     6.0000,    90.0365,    -8.1018,    16.9688,     4.7878,     0.6349,     1.4262,     0.1943,     0.1578,     0.9025,     0.0014,     0.0185,     0.0528,          7,     7.6830,     0.5973,     3.7340,     2.9948,     0.0000,     0.0000,     0.0000,        122,         67,          3,          3, DEFECTOS 
103.jpg,          1,         19,   216.5417,   216.7083,   116.0000,     3.3166,     3.3166,     3.3166,    84.7236,   -13.6306,    48.8089,     4.4810,     2.3409,    10.7795,     0.1679,     0.4743,     0.8595,     0.0102,     0.1229,     0.0490,         24,    17.6730,     0.8512,     8.4713,     4.4458,     0.0000,     0.0000,     0.0000,        125,         46,          7,          5, DEFECTOS 
103.jpg,          1,         20,   230.0357,   225.8214,   132.5714,     3.0000,     3.0000,     3.0000,    88.3698,   -11.3055,    45.7685,     4.5613,     2.2317,    10.4031,     0.1598,     0.4269,     0.9027,     0.0062,     0.1101,     0.0461,         28,    19.8150,     0.9340,    10.4975,     3.7499,     0.0000,     0.0000,     0.0000,        125,         91,          4,          9, DEFECTOS 
103.jpg,          1,         21,   190.6667,   197.3333,   134.1667,     6.5574,     6.5574,     6.5574,    77.7698,   -12.3118,    30.9432,     3.8776,     1.9819,     4.9729,     0.1842,     0.3197,     0.7739,     0.0041,     0.0478,     0.0434,          6,     5.9050,     0.6325,     3.3333,     2.5820,     0.0000,     0.0000,     0.0000,        127,        154,          3,          3, DEFECTOS 
103.jpg,          1,         22,   217.8761,   212.1504,   111.7168,     1.4142,     1.4142,     1.4142,    83.5555,   -11.2472,    49.5572,     5.6040,     3.1089,    11.0837,     0.1571,     0.4890,     0.8554,     0.0082,     0.1117,     0.0580,        113,    69.0640,     0.6145,    19.7580,    15.5873,     0.0000,     0.0000,     0.0000,        131,         77,         18,         20, DEFECTOS 
103.jpg,          1,         23,   191.6571,   185.2857,    58.2571,     2.6458,     2.6458,     2.6458,    73.7421,   -12.0435,    59.5881,     7.0327,     4.0722,    15.1611,     0.1573,     0.6891,     0.7518,     0.0089,     0.1736,     0.0817,         35,    25.0500,     0.8073,    10.2542,     6.0515,     0.0000,     0.0000,     0.0000,        131,        159,          8,          7, DEFECTOS 
103.jpg,          1,         24,   216.5476,   196.5833,    77.6548,     1.7321,     1.7321,     1.7321,    79.0677,    -6.2506,    59.1013,     5.7646,     5.5394,    11.7761,     0.1426,     0.6427,     0.8494,     0.0135,     0.1427,     0.0498,         84,    33.3780,     0.7560,    13.2841,     8.6955,     0.0000,     0.0000,     0.0000,        132,        101,          8,         12, DEFECTOS 
103.jpg,          1,         25,   195.0000,   205.4444,    83.7778,     4.6904,     5.0000,     5.2915,    79.7400,   -19.2787,    56.6067,     2.4460,     4.6695,    13.5629,     0.1800,     0.5910,     0.8057,     0.0040,     0.1554,     0.0280,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        133,        116,          3,          3, DEFECTOS 
103.jpg,          1,         26,   188.2154,   172.5385,    55.6769,     2.0000,     2.0000,     2.0000,    70.0539,    -6.9786,    56.6717,     5.3557,     6.4119,    12.3146,     0.1461,     0.7095,     0.7420,     0.0161,     0.1871,     0.0583,         65,    39.4650,     0.9541,    18.2669,     5.4695,     0.0000,     0.0000,     0.0000,        135,        130,         16,          7, DEFECTOS 
103.jpg,          1,         27,   234.2895,   234.7368,   210.6842,     2.6458,     2.6458,     2.6458,    92.3333,    -4.2117,    11.6476,     4.2633,     1.0116,     1.9693,     0.1719,     0.1074,     0.9251,     0.0203,     0.0206,     0.0472,         38,    23.6690,     0.8881,    11.2268,     5.1594,     0.0000,     0.0000,     0.0000,        139,         37,         10,          6, DEFECTOS 
103.jpg,          1,         28,   150.9600,   136.4400,    49.2400,     3.1623,     3.1623,     3.1623,    56.6339,    -4.6894,    45.4249,     5.7278,     2.7799,     9.3762,     0.1418,     0.6830,     0.5920,     0.0102,     0.1834,     0.0571,         25,    16.6810,     0.8348,     7.9389,     4.3708,     0.0000,     0.0000,     0.0000,        139,        166,          7,          6, DEFECTOS 
103.jpg,          1,         29,   203.2500,   197.2500,   101.5000,     5.6569,     5.6569,     5.6569,    78.3507,   -10.4199,    47.7231,     4.0209,     4.7509,    13.9722,     0.1534,     0.5054,     0.7971,     0.0145,     0.1405,     0.0486,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,        142,        120,          3,          3, DEFECTOS 
103.jpg,          1,         30,   226.4444,   228.8889,   211.6667,     5.2915,     5.2915,     5.2915,    90.2916,    -3.7989,     8.1071,     3.1654,     1.3620,     2.9583,     0.1906,     0.0749,     0.8976,     0.0054,     0.0268,     0.0360,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        143,         31,          3,          3, DEFECTOS 
103.jpg,          1,         31,   193.2222,   200.2222,    84.6667,     5.2915,     5.2915,     5.2915,    78.2109,   -17.0608,    53.9371,     3.8382,     4.4511,    17.1211,     0.1772,     0.5756,     0.7852,     0.0048,     0.1947,     0.0439,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        143,        115,          3,          3, DEFECTOS 
103.jpg,          1,         32,   164.2222,   161.0000,    82.7778,     5.2915,     5.2915,     5.2915,    64.9792,    -9.8443,    40.6760,     3.6771,     1.8417,     5.6202,     0.1608,     0.4988,     0.6475,     0.0098,     0.0695,     0.0343,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        144,        159,          3,          3, DEFECTOS 
103.jpg,          1,         33,   178.9231,   155.2500,    44.9038,     2.2361,     2.2361,     2.2361,    64.4574,    -2.4512,    55.2470,     5.5482,     4.7177,    11.4258,     0.1377,     0.7493,     0.7017,     0.0097,     0.1895,     0.0548,         52,    25.9270,     0.6143,     9.5376,     7.5257,     0.0000,     0.0000,     0.0000,        149,        144,          8,          8, DEFECTOS 
103.jpg,          1,         34,   130.9487,   115.5385,    47.6667,     2.6458,     2.6458,     2.6458,    48.8181,    -2.3169,    37.6119,     4.1449,     2.9778,    10.1409,     0.1341,     0.6396,     0.5135,     0.0132,     0.1818,     0.0455,         39,    29.9880,     0.9313,    13.5409,     4.9328,     0.0000,     0.0000,     0.0000,        153,        161,          9,         11, DEFECTOS 
103.jpg,          1,         35,   196.5556,   192.3333,   121.2222,     5.2915,     5.2915,     5.2915,    76.6806,    -8.9054,    36.2103,     5.6148,     3.1695,     8.3621,     0.1556,     0.3815,     0.7708,     0.0092,     0.0687,     0.0571,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        161,         74,          3,          3, DEFECTOS 
103.jpg,          1,         36,   206.1538,   206.1538,   142.6923,     4.4721,     4.4721,     4.4721,    81.4799,    -9.6225,    31.5776,     4.2877,     2.7637,     9.6021,     0.1665,     0.3106,     0.8112,     0.0048,     0.0952,     0.0470,         13,    11.0490,     0.6349,     4.8464,     3.7443,     0.0000,     0.0000,     0.0000,        162,         64,          4,          4, DEFECTOS 
103.jpg,          1,         37,   190.6000,   196.0500,   162.1000,     3.6056,     3.6056,     3.6056,    77.9021,    -7.7233,    16.4898,     6.8662,     1.8263,     4.1070,     0.1933,     0.1764,     0.7688,     0.0010,     0.0516,     0.0727,         20,    15.3660,     0.8241,     7.0829,     4.0124,     0.0000,     0.0000,     0.0000,        163,         33,          5,          6, DEFECTOS 
103.jpg,          1,         38,   176.3333,   185.4444,   104.8889,     5.2915,     5.2915,     5.2915,    72.9870,   -15.3523,    39.6242,     4.3861,     1.6787,     4.6544,     0.1854,     0.4362,     0.7272,     0.0009,     0.0588,     0.0467,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        166,        108,          3,          3, DEFECTOS 
103.jpg,          1,         39,   162.2195,   145.4390,    66.3902,     2.4495,     2.4495,     2.4495,    60.3140,    -3.5317,    42.7577,     6.1803,     1.5727,     8.8224,     0.1373,     0.5960,     0.6362,     0.0048,     0.1446,     0.0623,         41,    25.5630,     0.9285,    12.8176,     4.7590,     0.0000,     0.0000,     0.0000,        170,        125,         10,          8, DEFECTOS 
103.jpg,          1,         40,   198.5250,   191.6250,   108.6250,     2.4495,     2.4495,     2.4495,    76.5051,    -9.0138,    42.3327,     4.5133,     2.3830,     8.7585,     0.1537,     0.4547,     0.7786,     0.0074,     0.0993,     0.0496,         40,    25.4720,     0.9403,    12.8616,     4.3769,     0.0000,     0.0000,     0.0000,        171,         72,          9,          9, DEFECTOS 
103.jpg,          1,         41,   160.5556,   162.5556,    94.2222,     3.7417,     3.8730,     5.2915,    65.3081,   -10.8974,    34.8912,     2.0740,     5.3919,    10.6550,     0.1676,     0.4269,     0.6466,     0.0225,     0.1171,     0.0219,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        175,        111,          3,          3, DEFECTOS 
103.jpg,          1,         42,   116.5455,   108.5000,    55.5455,     3.4641,     3.4641,     3.4641,    45.4349,    -4.4920,    30.2822,     4.2065,     1.2062,     6.2268,     0.1447,     0.5275,     0.4570,     0.0064,     0.1222,     0.0415,         22,    16.1930,     0.7928,     7.3833,     4.5002,     0.0000,     0.0000,     0.0000,        177,        148,          5,          6, DEFECTOS 
103.jpg,          1,         43,   174.8400,   156.6400,    87.0800,     3.1623,     3.1623,     3.1623,    64.8097,    -2.3494,    38.2146,     5.7727,     5.6854,    11.2806,     0.1307,     0.5013,     0.6858,     0.0214,     0.1267,     0.0550,         25,    18.5910,     0.9371,     9.9682,     3.4787,     0.0000,     0.0000,     0.0000,        181,        117,          9,          3, DEFECTOS 
103.jpg,          1,         44,   144.6875,   128.1875,    48.3125,     4.0000,     4.0000,     4.0000,    53.7352,    -3.3084,    43.6331,     3.3743,     4.4240,     6.8345,     0.1388,     0.6657,     0.5674,     0.0152,     0.1154,     0.0442,         16,    11.3960,     0.0000,     4.6188,     4.6188,     0.0000,     0.0000,     0.0000,        185,        125,          4,          4, DEFECTOS 
103.jpg,          2,          1,   221.3333,   215.7619,   149.4762,     3.4641,     3.4641,     3.4641,    85.2901,    -7.9565,    33.4356,     4.1570,     1.6990,     4.9231,     0.1537,     0.3258,     0.8680,     0.0070,     0.0516,     0.0414,         21,    15.0680,     0.8008,     7.1852,     4.3038,     0.0000,     0.0000,     0.0000,         14,         98,          6,          5, DEFECTOS 
103.jpg,          2,          2,   207.3200,   198.6800,   113.2000,     2.2361,     2.2361,     2.2361,    79.1897,    -8.4595,    43.2583,     4.2172,     1.9705,    12.2918,     0.1521,     0.4519,     0.8130,     0.0070,     0.1312,     0.0521,         50,    25.6540,     0.7191,    10.1505,     7.0535,     0.0000,     0.0000,     0.0000,         41,        110,          9,          8, DEFECTOS 
103.jpg,          2,          3,   149.9130,   138.2609,   112.9565,     3.3166,     3.3166,     3.3166,    57.8826,     0.2733,    15.1567,     7.6954,     1.8722,     7.3008,     0.1048,     0.2495,     0.5879,     0.0271,     0.0975,     0.0790,         23,    19.2860,     0.9077,     9.1877,     3.8545,     0.0000,     0.0000,     0.0000,         41,        130,          8,          4, DEFECTOS 
103.jpg,          2,          4,   195.6279,   187.0930,    90.2093,     2.4495,     2.4495,     2.4495,    74.8557,    -9.3117,    48.6720,     5.3762,     3.5970,    11.2243,     0.1531,     0.5436,     0.7679,     0.0112,     0.1457,     0.0544,         43,    31.5340,     0.8619,    11.6407,     5.9030,     0.0000,     0.0000,     0.0000,         77,        101,          9,          8, DEFECTOS 
103.jpg,          2,          5,   145.3043,   129.0870,    57.8696,     3.3166,     3.3166,     3.3166,    54.1069,    -2.7484,    39.4178,     5.2312,     2.0127,     8.7061,     0.1350,     0.6073,     0.5698,     0.0093,     0.1484,     0.0586,         23,    17.2100,     0.5562,     6.4205,     5.3356,     0.0000,     0.0000,     0.0000,         81,        125,          5,          6, DEFECTOS 
103.jpg,          2,          6,   220.4375,   225.6250,   152.8750,     4.0000,     4.0000,     4.0000,    87.8555,   -12.8555,    35.0454,     3.0943,     1.7758,     5.4819,     0.1785,     0.3231,     0.8848,     0.0023,     0.0536,     0.0336,         16,    12.0660,     0.8662,     6.4919,     3.2438,     0.0000,     0.0000,     0.0000,         86,         74,          6,          3, DEFECTOS 
103.jpg,          2,          7,   235.6667,   238.6667,   218.7778,     4.3589,     4.3589,     4.1231,    93.6248,    -4.4181,     9.2753,     2.3831,     0.2128,     0.6333,     0.1919,     0.0833,     0.9359,     0.0019,     0.0045,     0.0269,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         90,         55,          3,          3, DEFECTOS 
